,date,ML,Low,High
São Gonçalo,2020-04-21,0.88,0.0,2.0100000000000002
São Gonçalo,2020-04-22,1.47,0.22,2.65
São Gonçalo,2020-04-23,1.71,0.51,2.87
São Gonçalo,2020-04-24,1.68,0.55,2.73
São Gonçalo,2020-04-25,1.85,0.8300000000000001,2.81
São Gonçalo,2020-04-26,1.7,0.78,2.6
São Gonçalo,2020-04-27,1.55,0.7000000000000001,2.4
São Gonçalo,2020-04-28,1.48,0.68,2.2800000000000002
São Gonçalo,2020-04-29,1.35,0.59,2.12
São Gonçalo,2020-04-30,1.22,0.47000000000000003,1.95
São José de Ribamar,2020-04-03,2.0,0.34,6.43
São José de Ribamar,2020-04-04,1.8,0.38,4.45
São José de Ribamar,2020-04-05,1.96,0.5,4.24
São José de Ribamar,2020-04-06,1.78,0.48,3.67
São José de Ribamar,2020-04-07,1.84,0.55,3.5300000000000002
São José de Ribamar,2020-04-08,1.7,0.54,3.21
São José de Ribamar,2020-04-09,1.61,0.5,2.95
São José de Ribamar,2020-04-10,1.18,0.01,2.49
São José de Ribamar,2020-04-11,1.17,0.0,2.44
São José de Ribamar,2020-04-12,1.16,0.0,2.41
São José de Ribamar,2020-04-13,1.31,0.04,2.54
São José de Ribamar,2020-04-14,1.42,0.13,2.66
São José de Ribamar,2020-04-15,1.62,0.33,2.86
São José de Ribamar,2020-04-16,1.73,0.52,2.91
São José de Ribamar,2020-04-17,1.78,0.65,2.84
São José de Ribamar,2020-04-18,1.6500000000000001,0.61,2.63
São José de Ribamar,2020-04-19,1.44,0.47000000000000003,2.37
São José de Ribamar,2020-04-20,1.23,0.32,2.14
São José de Ribamar,2020-04-21,1.0,0.15,1.87
São José de Ribamar,2020-04-22,0.8300000000000001,0.01,1.61
São José de Ribamar,2020-04-23,0.6900000000000001,0.01,1.53
São José de Ribamar,2020-04-24,0.6,0.0,1.48
São José de Ribamar,2020-04-25,0.56,0.0,1.49
São José de Ribamar,2020-04-26,0.76,0.0,1.69
São José de Ribamar,2020-04-27,1.16,0.14,2.16
São José de Ribamar,2020-04-28,1.52,0.49,2.5500000000000003
São José de Ribamar,2020-04-29,1.6500000000000001,0.68,2.6
São José de Ribamar,2020-04-30,1.6600000000000001,0.76,2.5300000000000002
São José dos Campos,2020-03-20,2.0,0.34,6.43
São José dos Campos,2020-03-25,1.8800000000000001,0.38,5.01
São José dos Campos,2020-03-26,1.8,0.38,4.45
São José dos Campos,2020-03-27,1.74,0.4,4.13
São José dos Campos,2020-03-30,1.96,0.5,4.24
São José dos Campos,2020-03-31,2.08,0.58,4.09
São José dos Campos,2020-04-01,1.8900000000000001,0.54,3.62
São José dos Campos,2020-04-02,1.8900000000000001,0.09,3.52
São José dos Campos,2020-04-03,1.95,0.25,3.52
São José dos Campos,2020-04-04,2.1,0.52,3.5700000000000003
São José dos Campos,2020-04-05,2.11,0.72,3.44
São José dos Campos,2020-04-06,1.96,0.74,3.16
São José dos Campos,2020-04-07,1.7,0.54,2.74
São José dos Campos,2020-04-08,1.52,0.49,2.5500000000000003
São José dos Campos,2020-04-09,1.27,0.29,2.23
São José dos Campos,2020-04-10,1.0,0.11,1.9100000000000001
São José dos Campos,2020-04-11,0.73,0.0,1.59
São José dos Campos,2020-04-12,0.56,0.0,1.49
São José dos Campos,2020-04-13,0.41000000000000003,0.0,1.45
São José dos Campos,2020-04-14,0.62,0.0,1.67
São José dos Campos,2020-04-15,0.9,0.0,1.92
São José dos Campos,2020-04-16,1.2,0.09,2.25
São José dos Campos,2020-04-17,1.28,0.19,2.37
São José dos Campos,2020-04-18,1.26,0.18,2.3000000000000003
São José dos Campos,2020-04-19,1.0,0.03,1.95
São José dos Campos,2020-04-20,0.8300000000000001,0.0,1.78
São José dos Campos,2020-04-21,0.53,0.0,1.6
São José dos Campos,2020-04-22,0.47000000000000003,0.0,1.62
São José dos Campos,2020-04-23,0.51,0.0,1.73
São José dos Campos,2020-04-24,1.0,0.01,2.15
São José dos Campos,2020-04-25,1.37,0.15,2.56
São José dos Campos,2020-04-26,1.6500000000000001,0.39,2.8000000000000003
São José dos Campos,2020-04-27,1.73,0.58,2.83
São José dos Campos,2020-04-28,1.54,0.47000000000000003,2.56
São José dos Campos,2020-04-29,1.35,0.36,2.34
São José dos Campos,2020-04-30,1.26,0.3,2.2
São José dos Campos,2020-05-01,1.12,0.21,2.04
São João de Meriti,2020-03-30,2.0,0.34,6.43
São João de Meriti,2020-03-31,1.8800000000000001,0.38,5.01
São João de Meriti,2020-04-01,1.8,0.38,4.45
São João de Meriti,2020-04-02,1.74,0.4,4.13
São João de Meriti,2020-04-03,1.69,0.37,3.85
São João de Meriti,2020-04-04,1.8900000000000001,0.47000000000000003,3.98
São João de Meriti,2020-04-05,1.78,0.48,3.67
São João de Meriti,2020-04-06,1.8,0.01,3.61
São João de Meriti,2020-04-07,1.67,0.01,3.35
São João de Meriti,2020-04-08,1.57,0.01,3.15
São João de Meriti,2020-04-09,1.73,0.11,3.2600000000000002
São João de Meriti,2020-04-10,1.62,0.11,3.0500000000000003
São João de Meriti,2020-04-11,1.36,0.03,2.68
São João de Meriti,2020-04-12,1.6400000000000001,0.21,2.97
São João de Meriti,2020-04-13,1.55,0.23,2.83
São João de Meriti,2020-04-14,1.6,0.3,2.79
São João de Meriti,2020-04-15,1.52,0.33,2.68
São João de Meriti,2020-04-16,1.37,0.25,2.46
São João de Meriti,2020-04-17,1.26,0.17,2.27
São João de Meriti,2020-04-18,1.08,0.08,2.05
São João de Meriti,2020-04-19,0.92,0.02,1.86
São João de Meriti,2020-04-20,0.92,0.0,1.84
São João de Meriti,2020-04-21,0.91,0.0,1.85
São João de Meriti,2020-04-22,1.0,0.02,1.95
São João de Meriti,2020-04-23,1.0,0.02,1.95
São João de Meriti,2020-04-24,1.09,0.09,2.09
São João de Meriti,2020-04-25,1.17,0.12,2.15
São João de Meriti,2020-04-26,1.16,0.16,2.17
São João de Meriti,2020-04-27,1.1500000000000001,0.16,2.14
São João de Meriti,2020-04-28,1.1500000000000001,0.15,2.1
São João de Meriti,2020-04-29,1.28,0.29,2.2600000000000002
São João de Meriti,2020-04-30,1.3900000000000001,0.41000000000000003,2.33
São Lourenço da Mata,2020-04-04,2.0,0.34,6.43
São Lourenço da Mata,2020-04-05,2.35,0.48,5.72
São Lourenço da Mata,2020-04-06,2.43,0.64,4.98
São Lourenço da Mata,2020-04-07,2.08,0.58,4.09
São Lourenço da Mata,2020-04-08,2.09,0.67,3.87
São Lourenço da Mata,2020-04-09,1.8900000000000001,0.63,3.45
São Lourenço da Mata,2020-04-10,1.76,0.56,3.12
São Lourenço da Mata,2020-04-11,1.53,0.09,2.86
São Lourenço da Mata,2020-04-12,1.32,0.02,2.5500000000000003
São Lourenço da Mata,2020-04-13,1.3,0.05,2.52
São Lourenço da Mata,2020-04-14,1.28,0.06,2.47
São Lourenço da Mata,2020-04-15,1.26,0.03,2.38
São Lourenço da Mata,2020-04-16,1.24,0.08,2.39
São Lourenço da Mata,2020-04-17,1.12,0.04,2.22
São Lourenço da Mata,2020-04-18,1.0,0.01,2.08
São Lourenço da Mata,2020-04-19,1.11,0.03,2.19
São Lourenço da Mata,2020-04-20,1.0,0.0,2.05
São Lourenço da Mata,2020-04-21,1.0,0.0,2.05
São Lourenço da Mata,2020-04-22,1.0,0.0,2.05
São Lourenço da Mata,2020-04-23,1.0,0.0,2.05
São Lourenço da Mata,2020-04-24,1.22,0.09,2.31
São Lourenço da Mata,2020-04-25,1.4000000000000001,0.25,2.5300000000000002
São Lourenço da Mata,2020-04-26,1.36,0.25,2.44
São Lourenço da Mata,2020-04-27,1.41,0.34,2.47
São Lourenço da Mata,2020-04-28,1.44,0.4,2.44
São Lourenço da Mata,2020-04-29,1.34,0.36,2.31
São Lourenço da Mata,2020-04-30,1.25,0.31,2.19
São Lourenço da Mata,2020-05-01,1.12,0.22,2.0300000000000002
São Luís,2020-03-20,2.0,0.34,6.43
São Luís,2020-03-21,1.8,0.38,4.45
São Luís,2020-03-22,1.69,0.37,3.85
São Luís,2020-03-23,1.61,0.41000000000000003,3.56
São Luís,2020-03-24,1.55,0.38,3.29
São Luís,2020-03-25,1.5,0.39,3.13
São Luís,2020-03-26,1.46,0.39,2.99
São Luís,2020-03-27,1.28,0.0,2.87
São Luís,2020-03-28,1.73,0.11,3.2600000000000002
São Luís,2020-03-29,2.15,0.51,3.62
São Luís,2020-03-30,2.15,0.73,3.49
São Luís,2020-03-31,2.09,0.8200000000000001,3.24
São Luís,2020-04-01,1.85,0.75,2.93
São Luís,2020-04-02,1.77,0.76,2.74
São Luís,2020-04-03,1.6400000000000001,0.72,2.5500000000000003
São Luís,2020-04-04,1.6500000000000001,0.8,2.49
São Luís,2020-04-05,1.68,0.89,2.44
São Luís,2020-04-06,1.68,0.97,2.4
São Luís,2020-04-07,1.61,0.9400000000000001,2.2600000000000002
São Luís,2020-04-08,1.58,0.96,2.19
São Luís,2020-04-09,1.48,0.91,2.07
São Luís,2020-04-10,1.41,0.86,1.96
São Luís,2020-04-11,1.44,0.92,1.96
São Luís,2020-04-12,1.41,0.93,1.92
São Luís,2020-04-13,1.46,0.99,1.92
São Luís,2020-04-14,1.59,1.16,2.0300000000000002
São Luís,2020-04-15,1.67,1.28,2.08
São Luís,2020-04-16,1.69,1.33,2.06
São Luís,2020-04-17,1.6400000000000001,1.31,1.99
São Luís,2020-04-18,1.5,1.2,1.84
São Luís,2020-04-19,1.41,1.1,1.7
São Luís,2020-04-20,1.32,1.03,1.61
São Luís,2020-04-21,1.21,0.93,1.5
São Luís,2020-04-22,1.1300000000000001,0.86,1.42
São Luís,2020-04-23,1.06,0.79,1.34
São Luís,2020-04-24,1.02,0.75,1.3
São Luís,2020-04-25,1.0,0.73,1.28
São Luís,2020-04-26,1.06,0.8,1.35
São Luís,2020-04-27,1.16,0.9,1.44
São Luís,2020-04-28,1.26,1.01,1.53
São Luís,2020-04-29,1.34,1.1,1.6
São Luís,2020-04-30,1.37,1.1500000000000001,1.6300000000000001
São Paulo,2020-03-03,2.0,0.34,6.43
São Paulo,2020-03-04,2.35,0.48,5.72
São Paulo,2020-03-05,2.05,0.5,4.54
São Paulo,2020-03-07,2.17,0.61,4.33
São Paulo,2020-03-08,1.94,0.55,3.75
São Paulo,2020-03-09,2.16,0.75,3.8200000000000003
São Paulo,2020-03-10,2.21,0.89,3.66
São Paulo,2020-03-11,2.79,1.43,4.0600000000000005
São Paulo,2020-03-12,2.7,1.62,3.75
São Paulo,2020-03-14,2.65,1.77,3.5
São Paulo,2020-03-16,2.37,1.6500000000000001,3.11
São Paulo,2020-03-17,2.15,1.52,2.7800000000000002
São Paulo,2020-03-18,2.41,1.8900000000000001,2.95
São Paulo,2020-03-19,2.45,2.0100000000000002,2.89
São Paulo,2020-03-20,2.33,1.97,2.72
São Paulo,2020-03-25,2.19,1.8800000000000001,2.5300000000000002
São Paulo,2020-03-26,2.13,1.85,2.41
São Paulo,2020-03-27,2.08,1.83,2.32
São Paulo,2020-03-30,2.02,1.8,2.23
São Paulo,2020-03-31,1.85,1.6600000000000001,2.05
São Paulo,2020-04-01,1.7,1.53,1.8900000000000001
São Paulo,2020-04-02,1.51,1.35,1.69
São Paulo,2020-04-03,1.31,1.1500000000000001,1.47
São Paulo,2020-04-04,1.1300000000000001,0.97,1.29
São Paulo,2020-04-05,1.03,0.88,1.2
São Paulo,2020-04-06,1.0,0.85,1.17
São Paulo,2020-04-07,1.03,0.88,1.2
São Paulo,2020-04-08,1.04,0.88,1.19
São Paulo,2020-04-09,1.07,0.92,1.23
São Paulo,2020-04-10,1.06,0.91,1.22
São Paulo,2020-04-11,1.02,0.87,1.18
São Paulo,2020-04-12,1.0,0.86,1.17
São Paulo,2020-04-13,0.96,0.81,1.12
São Paulo,2020-04-14,0.98,0.8300000000000001,1.1400000000000001
São Paulo,2020-04-15,1.07,0.92,1.23
São Paulo,2020-04-16,1.1300000000000001,0.98,1.28
São Paulo,2020-04-17,1.2,1.06,1.36
São Paulo,2020-04-18,1.25,1.11,1.4000000000000001
São Paulo,2020-04-19,1.1500000000000001,1.01,1.29
São Paulo,2020-04-20,1.12,0.98,1.26
São Paulo,2020-04-21,1.0,0.87,1.1500000000000001
São Paulo,2020-04-22,0.98,0.85,1.1300000000000001
São Paulo,2020-04-23,1.04,0.9,1.18
São Paulo,2020-04-24,1.12,0.99,1.26
São Paulo,2020-04-25,1.25,1.12,1.3800000000000001
São Paulo,2020-04-26,1.4000000000000001,1.28,1.53
São Paulo,2020-04-27,1.48,1.37,1.61
São Paulo,2020-04-28,1.53,1.42,1.6400000000000001
São Paulo,2020-04-29,1.46,1.36,1.57
São Paulo,2020-04-30,1.41,1.31,1.51
São Paulo,2020-05-01,1.35,1.25,1.44
São Vicente,2020-03-31,2.0,0.34,6.43
São Vicente,2020-04-01,1.8800000000000001,0.38,5.01
São Vicente,2020-04-02,1.8,0.38,4.45
São Vicente,2020-04-03,1.74,0.4,4.13
São Vicente,2020-04-04,1.69,0.37,3.85
São Vicente,2020-04-05,1.6400000000000001,0.4,3.7
São Vicente,2020-04-06,1.61,0.41000000000000003,3.56
São Vicente,2020-04-07,1.53,0.0,3.66
São Vicente,2020-04-08,1.47,0.0,3.49
São Vicente,2020-04-09,1.0,0.0,3.09
São Vicente,2020-04-10,1.0,0.0,3.09
São Vicente,2020-04-11,1.0,0.0,3.09
São Vicente,2020-04-12,1.0,0.0,3.09
São Vicente,2020-04-13,1.8,0.01,3.61
São Vicente,2020-04-14,1.67,0.01,3.35
São Vicente,2020-04-15,1.83,0.11,3.44
São Vicente,2020-04-16,1.8900000000000001,0.2,3.38
São Vicente,2020-04-17,1.8900000000000001,0.35000000000000003,3.3200000000000003
São Vicente,2020-04-18,1.59,0.19,2.86
São Vicente,2020-04-19,1.52,0.24,2.77
São Vicente,2020-04-20,1.12,0.0,2.19
São Vicente,2020-04-21,1.12,0.04,2.22
São Vicente,2020-04-22,1.22,0.08,2.32
São Vicente,2020-04-23,1.41,0.24,2.54
São Vicente,2020-04-24,1.37,0.25,2.46
São Vicente,2020-04-25,1.5,0.4,2.5500000000000003
São Vicente,2020-04-26,1.51,0.48,2.52
São Vicente,2020-04-27,1.58,0.62,2.54
São Vicente,2020-04-28,1.5,0.6,2.4
São Vicente,2020-04-29,1.4000000000000001,0.54,2.25
São Vicente,2020-04-30,1.32,0.49,2.13
São Vicente,2020-05-01,1.3,0.49,2.07
Taboão da Serra,2020-03-25,2.0,0.34,6.43
Taboão da Serra,2020-03-26,2.35,0.48,5.72
Taboão da Serra,2020-03-27,2.43,0.64,4.98
Taboão da Serra,2020-03-30,2.35,0.72,4.39
Taboão da Serra,2020-03-31,2.23,0.75,3.92
Taboão da Serra,2020-04-01,2.11,0.77,3.56
Taboão da Serra,2020-04-02,1.8900000000000001,0.74,3.21
Taboão da Serra,2020-04-03,1.68,0.29,2.92
Taboão da Serra,2020-04-04,1.36,0.15,2.5300000000000002
Taboão da Serra,2020-04-05,1.22,0.08,2.32
Taboão da Serra,2020-04-06,1.11,0.01,2.13
Taboão da Serra,2020-04-07,1.1,0.04,2.15
Taboão da Serra,2020-04-08,1.0,0.0,2.0100000000000002
Taboão da Serra,2020-04-09,0.9,0.0,1.93
Taboão da Serra,2020-04-10,0.78,0.0,1.86
Taboão da Serra,2020-04-11,0.77,0.0,1.8900000000000001
Taboão da Serra,2020-04-12,0.76,0.0,1.9100000000000001
Taboão da Serra,2020-04-13,0.87,0.0,2.0300000000000002
Taboão da Serra,2020-04-14,1.0,0.01,2.15
Taboão da Serra,2020-04-15,1.1300000000000001,0.0,2.23
Taboão da Serra,2020-04-16,1.36,0.15,2.5300000000000002
Taboão da Serra,2020-04-17,1.33,0.13,2.43
Taboão da Serra,2020-04-18,1.3,0.18,2.42
Taboão da Serra,2020-04-19,1.19,0.12,2.25
Taboão da Serra,2020-04-20,1.09,0.08,2.12
Taboão da Serra,2020-04-21,0.91,0.0,1.8800000000000001
Taboão da Serra,2020-04-22,0.91,0.0,1.8900000000000001
Taboão da Serra,2020-04-23,0.8,0.0,1.83
Taboão da Serra,2020-04-24,0.9,0.0,1.92
Taboão da Serra,2020-04-25,1.0,0.0,2.0100000000000002
Taboão da Serra,2020-04-26,1.2,0.09,2.25
Taboão da Serra,2020-04-27,1.28,0.19,2.37
Taboão da Serra,2020-04-28,1.43,0.34,2.5100000000000002
Taboão da Serra,2020-04-29,1.3900000000000001,0.33,2.4
Taboão da Serra,2020-04-30,1.35,0.34,2.33
Taboão da Serra,2020-05-01,1.33,0.36,2.2800000000000002
Teresina,2020-03-19,2.0,0.34,6.43
Teresina,2020-03-20,1.8800000000000001,0.38,5.01
Teresina,2020-03-21,1.8,0.38,4.45
Teresina,2020-03-22,1.74,0.4,4.13
Teresina,2020-03-23,1.69,0.37,3.85
Teresina,2020-03-24,1.6400000000000001,0.4,3.7
Teresina,2020-03-25,1.61,0.41000000000000003,3.56
Teresina,2020-03-26,1.0,0.0,3.35
Teresina,2020-03-27,1.0,0.0,3.35
Teresina,2020-03-28,1.0,0.0,3.35
Teresina,2020-03-30,1.53,0.0,3.66
Teresina,2020-03-31,1.47,0.0,3.49
Teresina,2020-04-01,1.42,0.0,3.34
Teresina,2020-04-02,1.0,0.0,2.99
Teresina,2020-04-03,1.0,0.0,2.99
Teresina,2020-04-04,1.0,0.0,2.99
Teresina,2020-04-05,1.3800000000000001,0.0,3.22
Teresina,2020-04-06,1.0,0.0,2.9
Teresina,2020-04-07,1.0,0.0,2.9
Teresina,2020-04-08,1.35,0.0,3.12
Teresina,2020-04-09,1.62,0.0,3.23
Teresina,2020-04-10,1.53,0.0,3.0500000000000003
Teresina,2020-04-11,1.69,0.09,3.16
Teresina,2020-04-12,1.76,0.24,3.22
Teresina,2020-04-13,1.93,0.48,3.31
Teresina,2020-04-14,1.97,0.65,3.21
Teresina,2020-04-15,1.78,0.58,2.9
Teresina,2020-04-16,1.73,0.64,2.77
Teresina,2020-04-17,1.62,0.59,2.56
Teresina,2020-04-18,1.48,0.55,2.41
Teresina,2020-04-19,1.32,0.42,2.19
Teresina,2020-04-20,1.25,0.37,2.08
Teresina,2020-04-21,1.19,0.36,2.0300000000000002
Teresina,2020-04-22,1.23,0.4,2.0300000000000002
Teresina,2020-04-23,1.21,0.41000000000000003,2.0
Teresina,2020-04-24,1.28,0.51,2.06
Teresina,2020-04-25,1.3,0.55,2.04
Teresina,2020-04-26,1.35,0.63,2.06
Teresina,2020-04-27,1.41,0.73,2.09
Teresina,2020-04-28,1.45,0.8200000000000001,2.11
Teresina,2020-04-29,1.48,0.87,2.08
Teresina,2020-04-30,1.51,0.9500000000000001,2.09
Uberlândia,2020-03-29,2.0,0.34,6.43
Uberlândia,2020-03-30,2.35,0.48,5.72
Uberlândia,2020-03-31,2.43,0.64,4.98
Uberlândia,2020-04-01,2.08,0.58,4.09
Uberlândia,2020-04-02,2.09,0.67,3.87
Uberlândia,2020-04-03,1.8900000000000001,0.63,3.45
Uberlândia,2020-04-04,1.76,0.56,3.12
Uberlândia,2020-04-05,1.36,0.03,2.68
Uberlândia,2020-04-06,1.17,0.0,2.44
Uberlândia,2020-04-07,1.0,0.0,2.29
Uberlândia,2020-04-08,1.0,0.0,2.29
Uberlândia,2020-04-09,0.8300000000000001,0.0,2.18
Uberlândia,2020-04-10,0.8200000000000001,0.0,2.2
Uberlândia,2020-04-11,1.0,0.0,2.35
Uberlândia,2020-04-12,1.18,0.01,2.49
Uberlândia,2020-04-13,1.17,0.0,2.44
Uberlândia,2020-04-14,1.0,0.0,2.29
Uberlândia,2020-04-15,1.0,0.0,2.29
Uberlândia,2020-04-16,0.8300000000000001,0.0,2.18
Uberlândia,2020-04-17,0.8200000000000001,0.0,2.2
Uberlândia,2020-04-18,0.62,0.0,2.1
Uberlândia,2020-04-19,0.58,0.0,2.15
Uberlândia,2020-04-20,0.27,0.0,2.07
Uberlândia,2020-04-21,0.72,0.0,2.46
Uberlândia,2020-04-22,1.0,0.0,2.69
Uberlândia,2020-04-23,1.53,0.0,3.0500000000000003
Uberlândia,2020-04-24,1.69,0.09,3.16
Uberlândia,2020-04-25,1.4000000000000001,0.01,2.75
Uberlândia,2020-04-26,1.36,0.03,2.68
Uberlândia,2020-04-27,1.49,0.1,2.7800000000000002
Uberlândia,2020-04-28,1.57,0.2,2.83
Uberlândia,2020-04-29,1.62,0.33,2.86
Uberlândia,2020-04-30,1.73,0.52,2.91
Uberlândia,2020-05-01,1.7,0.54,2.74
Vila Velha,2020-03-19,2.0,0.34,6.43
Vila Velha,2020-03-20,1.8800000000000001,0.38,5.01
Vila Velha,2020-03-21,2.17,0.51,4.99
Vila Velha,2020-03-22,1.96,0.5,4.24
Vila Velha,2020-03-23,1.83,0.46,3.79
Vila Velha,2020-03-24,1.73,0.46,3.52
Vila Velha,2020-03-25,1.6600000000000001,0.45,3.31
Vila Velha,2020-03-26,1.32,0.0,3.0300000000000002
Vila Velha,2020-03-27,1.3,0.0,2.94
Vila Velha,2020-03-28,1.28,0.0,2.87
Vila Velha,2020-03-29,1.26,0.0,2.81
Vila Velha,2020-03-30,1.24,0.0,2.75
Vila Velha,2020-03-31,1.44,0.01,2.86
Vila Velha,2020-04-01,1.4000000000000001,0.01,2.75
Vila Velha,2020-04-02,1.36,0.03,2.68
Vila Velha,2020-04-03,1.33,0.03,2.6
Vila Velha,2020-04-04,1.16,0.0,2.38
Vila Velha,2020-04-05,1.44,0.09,2.65
Vila Velha,2020-04-06,1.3900000000000001,0.15,2.62
Vila Velha,2020-04-07,1.47,0.22,2.65
Vila Velha,2020-04-08,1.52,0.33,2.68
Vila Velha,2020-04-09,1.55,0.42,2.66
Vila Velha,2020-04-10,1.56,0.48,2.59
Vila Velha,2020-04-11,1.62,0.59,2.56
Vila Velha,2020-04-12,1.6400000000000001,0.72,2.5500000000000003
Vila Velha,2020-04-13,1.78,0.9400000000000001,2.6
Vila Velha,2020-04-14,1.73,0.98,2.5
Vila Velha,2020-04-15,1.68,0.97,2.36
Vila Velha,2020-04-16,1.55,0.91,2.21
Vila Velha,2020-04-17,1.3900000000000001,0.78,2.02
Vila Velha,2020-04-18,1.24,0.64,1.84
Vila Velha,2020-04-19,1.07,0.48,1.67
Vila Velha,2020-04-20,0.93,0.33,1.52
Vila Velha,2020-04-21,0.91,0.29,1.49
Vila Velha,2020-04-22,0.85,0.26,1.48
Vila Velha,2020-04-23,0.9,0.29,1.53
Vila Velha,2020-04-24,1.03,0.39,1.6300000000000001
Vila Velha,2020-04-25,1.12,0.51,1.74
Vila Velha,2020-04-26,1.37,0.77,1.94
Vila Velha,2020-04-27,1.48,0.9400000000000001,2.05
Vila Velha,2020-04-28,1.5,0.99,2.0300000000000002
Vila Velha,2020-04-29,1.55,1.07,2.04
Vila Velha,2020-04-30,1.5,1.04,1.95
Vitória,2020-03-19,2.0,0.34,6.43
Vitória,2020-03-20,1.8,0.38,4.45
Vitória,2020-03-21,1.69,0.37,3.85
Vitória,2020-03-22,1.61,0.41000000000000003,3.56
Vitória,2020-03-23,1.55,0.38,3.29
Vitória,2020-03-24,1.35,0.33,2.94
Vitória,2020-03-25,1.34,0.34,2.89
Vitória,2020-03-26,0.65,0.0,2.62
Vitória,2020-03-27,1.0,0.0,2.9
Vitória,2020-03-28,1.0,0.0,2.9
Vitória,2020-03-29,1.35,0.0,3.12
Vitória,2020-03-30,1.32,0.0,3.0300000000000002
Vitória,2020-03-31,1.57,0.01,3.15
Vitória,2020-04-01,1.5,0.01,2.99
Vitória,2020-04-02,1.85,0.23,3.34
Vitória,2020-04-03,1.53,0.09,2.86
Vitória,2020-04-04,1.62,0.23,2.95
Vitória,2020-04-05,1.53,0.22,2.7800000000000002
Vitória,2020-04-06,1.47,0.22,2.65
Vitória,2020-04-07,1.42,0.22,2.54
Vitória,2020-04-08,1.3800000000000001,0.24,2.47
Vitória,2020-04-09,1.26,0.18,2.3000000000000003
Vitória,2020-04-10,1.25,0.2,2.27
Vitória,2020-04-11,1.23,0.19,2.21
Vitória,2020-04-12,1.36,0.35000000000000003,2.36
Vitória,2020-04-13,1.58,0.62,2.54
Vitória,2020-04-14,1.6600000000000001,0.76,2.5300000000000002
Vitória,2020-04-15,1.7,0.89,2.52
Vitória,2020-04-16,1.59,0.84,2.35
Vitória,2020-04-17,1.48,0.77,2.19
Vitória,2020-04-18,1.34,0.66,2.02
Vitória,2020-04-19,1.1500000000000001,0.47000000000000003,1.8
Vitória,2020-04-20,0.97,0.3,1.62
Vitória,2020-04-21,0.91,0.26,1.59
Vitória,2020-04-22,0.8200000000000001,0.16,1.48
Vitória,2020-04-23,0.84,0.17,1.52
Vitória,2020-04-24,0.97,0.27,1.6600000000000001
Vitória,2020-04-25,1.1300000000000001,0.43,1.82
Vitória,2020-04-26,1.3900000000000001,0.72,2.05
Vitória,2020-04-27,1.53,0.92,2.17
Vitória,2020-04-28,1.54,0.97,2.14
Vitória,2020-04-29,1.55,1.01,2.1
Vitória,2020-04-30,1.48,0.96,1.98
Volta Redonda,2020-03-24,2.0,0.34,6.43
Volta Redonda,2020-03-25,1.8,0.38,4.45
Volta Redonda,2020-03-26,1.69,0.37,3.85
Volta Redonda,2020-03-27,1.41,0.34,3.3000000000000003
Volta Redonda,2020-03-28,1.4000000000000001,0.33,3.18
Volta Redonda,2020-03-29,1.3800000000000001,0.33,3.09
Volta Redonda,2020-03-30,1.7,0.48,3.44
Volta Redonda,2020-03-31,1.62,0.0,3.23
Volta Redonda,2020-04-01,2.0100000000000002,0.26,3.62
Volta Redonda,2020-04-02,1.98,0.38,3.48
Volta Redonda,2020-04-03,1.93,0.48,3.31
Volta Redonda,2020-04-04,1.6400000000000001,0.32,2.88
Volta Redonda,2020-04-05,1.44,0.2,2.57
Volta Redonda,2020-04-06,1.0,0.02,2.05
Volta Redonda,2020-04-07,1.0,0.02,2.05
Volta Redonda,2020-04-08,0.78,0.0,1.86
Volta Redonda,2020-04-09,0.89,0.0,1.97
Volta Redonda,2020-04-10,1.11,0.03,2.19
Volta Redonda,2020-04-11,1.42,0.22,2.54
Volta Redonda,2020-04-12,1.56,0.41000000000000003,2.67
Volta Redonda,2020-04-13,1.57,0.48,2.61
Volta Redonda,2020-04-14,1.36,0.35000000000000003,2.36
Volta Redonda,2020-04-15,1.33,0.34,2.27
Volta Redonda,2020-04-16,1.06,0.14,1.95
Volta Redonda,2020-04-17,0.9400000000000001,0.06,1.79
Volta Redonda,2020-04-18,0.67,0.0,1.53
Volta Redonda,2020-04-19,0.56,0.0,1.49
Volta Redonda,2020-04-20,0.68,0.0,1.6300000000000001
Volta Redonda,2020-04-21,0.74,0.0,1.71
Volta Redonda,2020-04-22,0.8200000000000001,0.0,1.8
Volta Redonda,2020-04-23,1.0,0.0,1.96
Volta Redonda,2020-04-24,0.91,0.0,1.8900000000000001
Volta Redonda,2020-04-25,1.0,0.03,2.0100000000000002
Volta Redonda,2020-04-26,0.9,0.0,1.9000000000000001
Volta Redonda,2020-04-27,1.19,0.12,2.25
Volta Redonda,2020-04-28,1.52,0.39,2.58
Volta Redonda,2020-04-29,1.74,0.68,2.72
Volta Redonda,2020-04-30,1.85,0.9,2.74
